# x,y,z,Ex,Ey,Ez
7.019999999999999574e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,3.205769700000000166e-01,2.493009099999999867e-01,-8.757953600000000227e-01
7.520000000000000018e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,3.480371199999999776e-01,2.099561699999999975e-01,-8.421217800000000420e-01
8.020000000000000462e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,3.694120599999999865e-01,1.898235100000000009e-01,-8.173715499999999468e-01
8.519999999999999796e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,3.907869800000000060e-01,1.696908500000000042e-01,-7.926212000000000257e-01
9.020000000000000240e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,4.147685799999999978e-01,1.519127000000000116e-01,-7.746182700000000532e-01
9.519999999999999574e-01,-2.449999999999999956e-01,-1.252999999999999892e+00,4.390373200000000087e-01,1.343938600000000039e-01,-7.573583699999999475e-01
1.002000000000000002e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.492138600000000204e-01,1.228589900000000013e-01,-7.434066499999999467e-01
1.052000000000000046e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.569293300000000224e-01,1.107668900000000067e-01,-7.273002899999999604e-01
1.102000000000000091e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.628215399999999757e-01,9.834124099999999591e-02,-7.058726499999999904e-01
1.151999999999999913e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.682877100000000237e-01,8.709780899999999826e-02,-6.845039699999999616e-01
1.201999999999999957e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.737538399999999816e-01,7.585434600000000305e-02,-6.631351699999999960e-01
1.252000000000000002e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.762116699999999758e-01,6.715395999999999865e-02,-6.454022499999999551e-01
1.302000000000000046e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.743568899999999755e-01,6.209921799999999770e-02,-6.328812799999999905e-01
1.352000000000000091e+00,-2.449999999999999956e-01,-1.252999999999999892e+00,4.708513599999999966e-01,5.794686799999999860e-02,-6.197815500000000144e-01
-6.480000000000000204e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-2.305815700000000135e-01,8.454120800000000102e-01,-6.807117499999999488e-01
-5.979999999999999760e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-1.502732499999999971e-01,8.529645799999999722e-01,-7.042834199999999933e-01
-5.480000000000000426e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-4.940136500000000264e-02,8.363785700000000434e-01,-7.266986399999999513e-01
-4.979999999999999982e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.253332500000000183e-02,8.234131300000000486e-01,-7.453215100000000204e-01
-4.480000000000000093e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.220516199999999996e-01,8.078657399999999988e-01,-7.621879000000000293e-01
-3.980000000000000204e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,2.202316500000000010e-01,7.606732800000000072e-01,-7.869740699999999700e-01
-3.479999999999999760e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,2.896958000000000033e-01,7.277178800000000392e-01,-8.064101299999999473e-01
-2.979999999999999871e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.594660499999999814e-01,6.992455699999999830e-01,-8.256963499999999678e-01
-2.479999999999999982e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,4.292363200000000045e-01,6.707732100000000086e-01,-8.449826799999999860e-01
-1.980000000000000093e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,4.990065699999999826e-01,6.423008399999999840e-01,-8.642689000000000066e-01
-1.479999999999999927e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,5.682607899999999601e-01,6.085848799999999947e-01,-8.832500599999999480e-01
-9.800000000000000377e-02,-1.950000000000000067e-01,-1.252999999999999892e+00,6.232194899999999871e-01,5.656508799999999670e-01,-8.954345000000000221e-01
-4.800000000000000100e-02,-1.950000000000000067e-01,-1.252999999999999892e+00,6.896549499999999888e-01,5.399301600000000478e-01,-9.025191099999999578e-01
2.000000000000000042e-03,-1.950000000000000067e-01,-1.252999999999999892e+00,7.520513500000000073e-01,5.290871299999999611e-01,-9.260420200000000213e-01
5.199999999999999761e-02,-1.950000000000000067e-01,-1.252999999999999892e+00,8.311932100000000156e-01,5.288335699999999751e-01,-9.454631799999999586e-01
1.019999999999999934e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,9.285896399999999939e-01,5.285173699999999863e-01,-9.562104900000000240e-01
1.519999999999999962e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.006110099999999896e+00,5.781943800000000078e-01,-1.010588899999999901e+00
2.020000000000000129e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.163855099999999920e+00,6.694995200000000146e-01,-1.085466700000000007e+00
2.520000000000000018e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.264957099999999945e+00,8.592781999999999920e-01,-1.234779700000000036e+00
3.019999999999999907e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.166760999999999937e+00,1.225239600000000095e+00,-1.542916799999999977e+00
3.519999999999999796e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,6.811615199999999648e-01,1.483157800000000082e+00,-1.759904099999999971e+00
4.020000000000000240e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-1.305774700000000010e-01,1.193420600000000054e+00,-1.542540299999999975e+00
4.520000000000000129e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-2.065654799999999958e-01,8.844644999999999868e-01,-1.290367400000000053e+00
5.020000000000000018e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,-4.381242400000000259e-02,5.788922899999999760e-01,-1.059005500000000044e+00
5.520000000000000462e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,6.032686300000000140e-02,4.171122899999999967e-01,-9.516265999999999892e-01
6.019999999999999796e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,1.607592100000000135e-01,3.840145500000000101e-01,-9.450331899999999674e-01
6.520000000000000240e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,2.260868299999999886e-01,3.464166200000000084e-01,-9.212826499999999807e-01
7.019999999999999574e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,2.785820099999999910e-01,2.888263200000000253e-01,-8.785140500000000463e-01
7.520000000000000018e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.293744299999999958e-01,2.305271000000000126e-01,-8.356049700000000025e-01
8.020000000000000462e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.514701399999999865e-01,2.100507199999999963e-01,-8.104173500000000363e-01
8.519999999999999796e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.736046000000000089e-01,1.896189699999999978e-01,-7.853523500000000324e-01
9.020000000000000240e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,3.982664899999999730e-01,1.720947300000000013e-01,-7.682755000000000001e-01
9.519999999999999574e-01,-1.950000000000000067e-01,-1.252999999999999892e+00,4.212365699999999769e-01,1.564346100000000017e-01,-7.533695099999999645e-01
1.002000000000000002e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.391783499999999951e-01,1.441218400000000011e-01,-7.420364000000000404e-01
1.052000000000000046e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.469546699999999984e-01,1.351292000000000049e-01,-7.276248300000000002e-01
1.102000000000000091e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.536333699999999802e-01,1.252015800000000068e-01,-7.099576600000000459e-01
1.151999999999999913e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.590994400000000253e-01,1.139581399999999994e-01,-6.885889200000000487e-01
1.201999999999999957e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.645656000000000230e-01,1.027146699999999940e-01,-6.672201199999999721e-01
1.252000000000000002e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.682328099999999993e-01,9.299196299999999693e-02,-6.480255700000000507e-01
1.302000000000000046e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.663780000000000148e-01,8.793721300000000018e-02,-6.355047200000000229e-01
1.352000000000000091e+00,-1.950000000000000067e-01,-1.252999999999999892e+00,4.649925799999999887e-01,8.043327899999999642e-02,-6.220058800000000110e-01
-6.480000000000000204e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-2.185582699999999989e-01,7.803858500000000475e-01,-7.053452099999999447e-01
-5.979999999999999760e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-1.414743499999999987e-01,7.895870799999999967e-01,-7.290189900000000334e-01
-5.480000000000000426e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-6.081499900000000153e-02,7.807360899999999937e-01,-7.488751399999999947e-01
-4.979999999999999982e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,2.084445999999999868e-02,7.668350900000000525e-01,-7.676634799999999537e-01
-4.480000000000000093e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.025038999999999950e-01,7.529342199999999874e-01,-7.864516999999999758e-01
-3.980000000000000204e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.780893199999999954e-01,7.356992999999999450e-01,-8.140925199999999862e-01
-3.479999999999999760e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,2.511207200000000195e-01,7.095551500000000233e-01,-8.281072400000000222e-01
-2.979999999999999871e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.223627499999999757e-01,6.817696100000000259e-01,-8.441587099999999788e-01
-2.479999999999999982e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.931474099999999749e-01,6.535645700000000113e-01,-8.607310700000000425e-01
-1.980000000000000093e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,4.639319800000000216e-01,6.253595400000000470e-01,-8.773032400000000397e-01
-1.479999999999999927e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,5.313727299999999598e-01,5.957952100000000195e-01,-8.913468100000000449e-01
-9.800000000000000377e-02,-1.449999999999999900e-01,-1.252999999999999892e+00,5.982453800000000488e-01,5.677813900000000524e-01,-8.919850599999999963e-01
-4.800000000000000100e-02,-1.449999999999999900e-01,-1.252999999999999892e+00,6.775911500000000309e-01,5.519604700000000364e-01,-9.058492799999999789e-01
2.000000000000000042e-03,-1.449999999999999900e-01,-1.252999999999999892e+00,7.452126700000000215e-01,5.379332300000000400e-01,-9.261759499999999701e-01
5.199999999999999761e-02,-1.449999999999999900e-01,-1.252999999999999892e+00,8.425450300000000281e-01,5.375862099999999533e-01,-9.369130100000000461e-01
1.019999999999999934e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,9.433046600000000170e-01,5.383055799999999502e-01,-9.474688799999999578e-01
1.519999999999999962e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.085034700000000019e+00,5.608260600000000151e-01,-9.655593000000000092e-01
2.020000000000000129e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.300941499999999973e+00,6.053454299999999622e-01,-9.895377800000000335e-01
2.520000000000000018e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.513508999999999993e+00,8.010177600000000231e-01,-1.144449000000000050e+00
3.019999999999999907e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.823119200000000051e+00,1.281554099999999918e+00,-1.527448700000000104e+00
3.519999999999999796e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,6.584500100000000300e-01,2.367624999999999869e+00,-2.450504500000000085e+00
4.020000000000000240e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-7.532036899999999813e-01,1.510590300000000052e+00,-1.728512000000000048e+00
4.520000000000000129e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-4.752654700000000232e-01,7.870971599999999624e-01,-1.162034400000000023e+00
5.020000000000000018e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-1.949268700000000021e-01,5.210382300000000466e-01,-9.668928399999999757e-01
5.520000000000000462e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,-5.073212100000000155e-03,3.775680399999999937e-01,-8.828653100000000142e-01
6.019999999999999796e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,8.548639700000000563e-02,3.643507100000000221e-01,-8.847672300000000156e-01
6.520000000000000240e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,1.742586799999999991e-01,3.504028000000000143e-01,-8.893705600000000322e-01
7.019999999999999574e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,2.492544200000000043e-01,3.225577199999999922e-01,-8.773126599999999664e-01
7.520000000000000018e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.017124500000000209e-01,2.652848400000000217e-01,-8.346753099999999481e-01
8.020000000000000462e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.355722700000000058e-01,2.293031399999999886e-01,-8.022228500000000428e-01
8.519999999999999796e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.584981600000000102e-01,2.097817999999999905e-01,-7.796591499999999675e-01
9.020000000000000240e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,3.827544199999999841e-01,1.927045000000000008e-01,-7.631028300000000097e-01
9.519999999999999574e-01,-1.449999999999999900e-01,-1.252999999999999892e+00,4.034459599999999924e-01,1.795549700000000082e-01,-7.511205699999999874e-01
1.002000000000000002e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.279277300000000062e-01,1.663473099999999982e-01,-7.380527900000000141e-01
1.052000000000000046e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.348469999999999835e-01,1.569897199999999993e-01,-7.193169600000000052e-01
1.102000000000000091e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.409778699999999940e-01,1.482994900000000060e-01,-7.034584900000000474e-01
1.151999999999999913e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.485838100000000273e-01,1.393779800000000124e-01,-6.886216400000000348e-01
1.201999999999999957e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.553773700000000035e-01,1.295749999999999957e-01,-6.713051199999999774e-01
1.252000000000000002e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.602539500000000228e-01,1.188299500000000036e-01,-6.506489500000000037e-01
1.302000000000000046e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.588167699999999849e-01,1.120030899999999996e-01,-6.374700699999999998e-01
1.352000000000000091e+00,-1.449999999999999900e-01,-1.252999999999999892e+00,4.579298800000000114e-01,1.028415000000000024e-01,-6.234242899999999921e-01
-6.480000000000000204e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-2.197983599999999982e-01,7.521735400000000293e-01,-7.210146200000000505e-01
-5.979999999999999760e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-1.427143999999999913e-01,7.613747100000000101e-01,-7.446883899999999779e-01
-5.480000000000000426e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-6.290093099999999326e-02,7.567943900000000390e-01,-7.654476799999999637e-01
-4.979999999999999982e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.875852399999999864e-02,7.428935199999999739e-01,-7.842359500000000150e-01
-4.480000000000000093e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,9.717551600000000345e-02,7.331992400000000298e-01,-8.051570700000000302e-01
-3.980000000000000204e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.640410700000000110e-01,7.280849200000000243e-01,-8.238398999999999583e-01
-3.479999999999999760e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,2.325473700000000032e-01,7.055434000000000427e-01,-8.424552699999999783e-01
-2.979999999999999871e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.033319999999999905e-01,6.773384199999999966e-01,-8.590275000000000549e-01
-2.479999999999999982e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.741166000000000214e-01,6.491333799999999821e-01,-8.755998600000000076e-01
-1.980000000000000093e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,4.447887799999999947e-01,6.208825700000000225e-01,-8.920869799999999739e-01
-1.479999999999999927e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,5.011743300000000012e-01,5.868244799999999817e-01,-8.977703999999999684e-01
-9.800000000000000377e-02,-9.500000000000000111e-02,-1.252999999999999892e+00,5.696407599999999682e-01,5.636529300000000520e-01,-8.892761500000000430e-01
-4.800000000000000100e-02,-9.500000000000000111e-02,-1.252999999999999892e+00,6.517349500000000351e-01,5.482311199999999607e-01,-8.995821499999999693e-01
2.000000000000000042e-03,-9.500000000000000111e-02,-1.252999999999999892e+00,7.395097600000000160e-01,5.363390399999999891e-01,-9.126709100000000019e-01
5.199999999999999761e-02,-9.500000000000000111e-02,-1.252999999999999892e+00,8.292082499999999801e-01,5.251225200000000370e-01,-9.146695099999999634e-01
1.019999999999999934e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,9.327952900000000547e-01,5.182267999999999875e-01,-9.159331899999999527e-01
1.519999999999999962e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.124604200000000054e+00,4.912182099999999885e-01,-8.778541100000000208e-01
2.020000000000000129e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.368409200000000103e+00,4.851646099999999961e-01,-8.494358100000000134e-01
2.520000000000000018e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.786219000000000001e+00,5.719357699999999545e-01,-9.057079000000000102e-01
3.019999999999999907e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,2.956526799999999788e+00,8.695706699999999900e-01,-1.066766300000000056e+00
3.519999999999999796e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,5.249325299999999750e+00,9.390588799999999736e+00,-8.478391600000000139e+00
4.020000000000000240e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-2.299511199999999977e+00,9.257513299999999834e-01,-1.128803599999999907e+00
4.520000000000000129e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-8.486086099999999854e-01,5.672637200000000268e-01,-9.068776400000000404e-01
5.020000000000000018e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-3.578391100000000158e-01,4.541512699999999958e-01,-8.659392599999999884e-01
5.520000000000000462e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,-8.611664199999999325e-02,3.555455800000000277e-01,-8.313211200000000245e-01
6.019999999999999796e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,5.730755599999999908e-03,3.428546199999999988e-01,-8.312766600000000006e-01
6.520000000000000240e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,9.757814600000000449e-02,3.301636299999999857e-01,-8.312322500000000058e-01
7.019999999999999574e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,1.877580899999999886e-01,3.167910899999999974e-01,-8.337079299999999860e-01
7.520000000000000018e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,2.724219600000000185e-01,2.986989299999999736e-01,-8.333426699999999521e-01
8.020000000000000462e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.196743699999999855e-01,2.485555399999999915e-01,-7.940283999999999676e-01
8.519999999999999796e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.433916900000000272e-01,2.299446199999999885e-01,-7.739660099999999820e-01
9.020000000000000240e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.649637700000000207e-01,2.158248399999999900e-01,-7.608538900000000327e-01
9.519999999999999574e-01,-9.500000000000000111e-02,-1.252999999999999892e+00,3.895423399999999869e-01,2.026157100000000044e-01,-7.477583899999999950e-01
1.002000000000000002e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.128610500000000072e-01,1.909398700000000115e-01,-7.341668599999999767e-01
1.052000000000000046e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.281151300000000104e-01,1.805611000000000022e-01,-7.180421900000000246e-01
1.102000000000000091e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.314916699999999938e-01,1.707135100000000127e-01,-6.982163799999999698e-01
1.151999999999999913e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.350011300000000136e-01,1.614697700000000125e-01,-6.792920799999999648e-01
1.201999999999999957e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.432662700000000178e-01,1.523512900000000003e-01,-6.650401400000000018e-01
1.252000000000000002e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.514098200000000172e-01,1.433102300000000107e-01,-6.513675500000000174e-01
1.302000000000000046e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.515912200000000154e-01,1.346446599999999993e-01,-6.389065400000000228e-01
1.352000000000000091e+00,-9.500000000000000111e-02,-1.252999999999999892e+00,4.507042800000000127e-01,1.254830799999999968e-01,-6.248607600000000151e-01
-6.480000000000000204e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-2.107637499999999997e-01,7.220969200000000310e-01,-7.385984100000000385e-01
-5.979999999999999760e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-1.439544899999999905e-01,7.331623999999999919e-01,-7.603577999999999726e-01
-5.480000000000000426e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-6.498688499999999424e-02,7.328528199999999604e-01,-7.820203300000000413e-01
-4.979999999999999982e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.607339799999999916e-02,7.189157000000000464e-01,-8.016978500000000452e-01
-4.480000000000000093e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,8.934055300000000310e-02,7.217833399999999955e-01,-8.179118600000000461e-01
-3.980000000000000204e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.495971399999999896e-01,7.116746299999999747e-01,-8.342881199999999664e-01
-3.479999999999999760e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,2.136618600000000090e-01,6.954591900000000049e-01,-8.543741700000000439e-01
-2.979999999999999871e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,2.843174299999999821e-01,6.722764399999999752e-01,-8.735672199999999776e-01
-2.479999999999999982e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,3.550858800000000204e-01,6.447021400000000346e-01,-8.904686000000000545e-01
-1.980000000000000093e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,4.145903599999999911e-01,6.119118900000000139e-01,-8.985106899999999452e-01
-1.479999999999999927e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,4.800217700000000143e-01,5.870828599999999842e-01,-9.020517500000000410e-01
-9.800000000000000377e-02,-4.499999999999999833e-02,-1.252999999999999892e+00,5.504808399999999713e-01,5.661842799999999842e-01,-8.949736999999999831e-01
-4.800000000000000100e-02,-4.499999999999999833e-02,-1.252999999999999892e+00,6.229448300000000049e-01,5.441557200000000094e-01,-8.940092899999999565e-01
2.000000000000000042e-03,-4.499999999999999833e-02,-1.252999999999999892e+00,7.111764600000000103e-01,5.231351300000000037e-01,-8.953800200000000542e-01
5.199999999999999761e-02,-4.499999999999999833e-02,-1.252999999999999892e+00,8.074615000000000542e-01,4.944311399999999912e-01,-8.758142599999999556e-01
1.019999999999999934e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,9.155762200000000517e-01,4.889540099999999945e-01,-8.768211599999999883e-01
1.519999999999999962e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.136563100000000048e+00,4.543872199999999806e-01,-8.246594699999999500e-01
2.020000000000000129e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.379264100000000104e+00,4.139543199999999867e-01,-7.619757700000000522e-01
2.520000000000000018e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.732476700000000092e+00,2.735696400000000028e-01,-5.918707300000000116e-01
3.019999999999999907e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,2.626021600000000067e+00,-3.606484799999999935e-01,5.644983099999999893e-02
3.519999999999999796e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,6.817913700000000077e-01,-3.467111599999999960e+00,2.955605499999999886e+00
4.020000000000000240e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-2.103780700000000170e+00,-2.900565600000000188e-01,-1.331085700000000059e-02
4.520000000000000129e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-7.533962100000000106e-01,1.817066099999999906e-01,-5.243059399999999703e-01
5.020000000000000018e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-3.765519299999999792e-01,3.266356000000000259e-01,-7.233822300000000149e-01
5.520000000000000462e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-8.519655499999999326e-02,3.067711900000000269e-01,-7.596601200000000498e-01
6.019999999999999796e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,-9.659282899999999811e-03,3.301340899999999912e-01,-7.958700699999999850e-01
6.520000000000000240e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,5.925228400000000228e-02,3.141934900000000197e-01,-7.901880100000000517e-01
7.019999999999999574e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,1.281639300000000092e-01,2.982528799999999980e-01,-7.845059599999999467e-01
7.520000000000000018e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,2.002293900000000071e-01,2.827591899999999936e-01,-7.795992499999999659e-01
8.020000000000000462e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,2.900297000000000014e-01,2.692315299999999967e-01,-7.826486799999999855e-01
8.519999999999999796e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,3.264816400000000174e-01,2.520947499999999786e-01,-7.705870900000000301e-01
9.020000000000000240e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,3.493993899999999764e-01,2.408388999999999946e-01,-7.568762300000000387e-01
9.519999999999999574e-01,-4.499999999999999833e-02,-1.252999999999999892e+00,3.718408300000000111e-01,2.301387500000000030e-01,-7.429913900000000293e-01
1.002000000000000002e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,3.945401900000000128e-01,2.192262600000000061e-01,-7.290167800000000309e-01
1.052000000000000046e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.125990900000000017e-01,2.079644700000000124e-01,-7.142177199999999448e-01
1.102000000000000091e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.200393000000000043e-01,1.961827600000000116e-01,-6.961727100000000279e-01
1.151999999999999913e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.274795100000000070e-01,1.844010399999999883e-01,-6.781277700000000186e-01
1.201999999999999957e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.350214600000000265e-01,1.728485399999999950e-01,-6.604462300000000230e-01
1.252000000000000002e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.414622200000000163e-01,1.644762499999999905e-01,-6.479423600000000505e-01
1.302000000000000046e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.428198899999999938e-01,1.563364100000000090e-01,-6.371468300000000529e-01
1.352000000000000091e+00,-4.499999999999999833e-02,-1.252999999999999892e+00,4.434787600000000274e-01,1.481246800000000086e-01,-6.262973499999999749e-01
-6.480000000000000204e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-1.948925999999999992e-01,6.912105100000000002e-01,-7.581115999999999966e-01
-5.979999999999999760e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-1.356813000000000047e-01,7.032240600000000397e-01,-7.777997300000000225e-01
-5.480000000000000426e-01,5.000000000000000104e-03,-1.252999999999999892e+00,-6.707279400000000502e-02,7.089113000000000220e-01,-7.985928700000000102e-01
-4.979999999999999982e-01,5.000000000000000104e-03,-1.252999999999999892e+00,7.369360900000000020e-03,7.063538999999999790e-01,-8.149590500000000182e-01
-4.480000000000000093e-01,5.000000000000000104e-03,-1.252999999999999892e+00,7.566130899999999604e-02,7.056263699999999472e-01,-8.291979400000000222e-01
-3.980000000000000204e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.351532199999999906e-01,6.952644599999999730e-01,-8.447363399999999745e-01
-3.479999999999999760e-01,5.000000000000000104e-03,-1.252999999999999892e+00,1.956496799999999925e-01,6.828209200000000534e-01,-8.653060200000000091e-01
